index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
973,спасибоврачам,TACMEOBPAHAM,спасибоврачам,tacmeobpaham,False,1.0,1.0,1.0
974,ПРОСТО скоро весна,RIPOCTO cxOpOBeCHO C lrpcpte,просто скоро весна,ripocto cxopobecho c lrpcpte,False,1.4444444444444444,1.3333333333333333,0.6058201058201058
975,С Праздником!,C pa3IHMKOM!,с праздником!,c pa3ihmkom!,False,0.8461538461538461,1.0,0.5598290598290598
976,БЛАГОТВОРИТЕЛЬНЫЙ ЗАБЕГ,5nAFOTBOPMTENbHb 3A5EI 新市司 MRRCK,благотворительный забег,5nafotbopmtenbhb 3a5ei 新市司 mrrck,False,1.3478260869565217,2.0,0.6417572463768115
977,с днем рождения! москва,20ea0-02608 C-2ZC H AHEM POKAEHVA! MOCKBA nan,с днем рождения! москва,20ea0-02608 c-2zc h ahem pokaehva! mockba nan,False,1.7826086956521738,1.75,0.6623993558776167
978,5,? ,5,?,False,1.0,1.0,1.0
979,Поздравляем!,Hosspabaaon!,поздравляем!,hosspabaaon!,False,0.9166666666666666,1.0,0.6111111111111112
980,ИНФОРМАЦИОННЫЙ СТЕНД,"OHAKANMTANbHOTOPEMOHTAMHOFOKBAPTHPHbIXAOMOBFOPORAMOCKBbI MHOOPMALNOHHbINCTEHA ONPOBEAEHNNKANINTANbHOrOPEMOHTABMHOTOKBAPTNPHOMAOME ARPEO r.MocKa.yn.CyAocTpOMTnbHaA.a.27,K.3 CCHOOUUNOAEDRARPOCLOEIPAEOT Mostptocaappwcropotaoce JAXASOK ronoPRRK BAPASOT 000-0 Amss mon  FUNT uet m6 Lueuwhe roala 中热体 nPOECTVNOC CPOGLRPOEEDCHRPASOT mt PMPA mt apaeio HaOPOPLA Cbea CWEONBCFOKE OoatraaaoapeecateDuAm 8(495)695-64-20 8(495)223-48-30 (495)777-77-77",информационный стенд,"ohakanmtanbhotopemohtamhofokbapthphbixaomobfoporamockbbi mhoopmalnohhbincteha onpobeaehnnkanintanbhoropemohtabmhotokbaptnphomaome arpeo r.mocka.yn.cyaoctpomtnbhaa.a.27,k.3 cchoouunoaedrarpocloeipaeot mostptocaappwcropotaoce jaxasok ronoprrk bapasot 000-0 amss mon  funt uet m6 lueuwhe roala 中热体 npoectvnoc cpoglrpoeedchrpasot mt pmpa mt apaeio haopopla cbea cweonbcfoke ooatraaaoapeecateduam 8(495)695-64-20 8(495)223-48-30 (495)777-77-77",False,21.85,16.0,0.6492389649923898
981,с днем победы!,AHEM nOGEAbI!,с днем победы!,ahem nogeabi!,False,0.9285714285714286,1.0,0.5677655677655677
982,коммунизм,KOMMYHYM,коммунизм,kommyhym,False,1.0,1.0,1.0
983,ИВАН ВЕЛИЧКО ВО ВРЕМЯ БОЯ БЫЛ РАНЕН НО СПАС ВСЮГРУППУ ИЗ ГОРЯЩЕГО БТР,7 DPDHMYKECEEA NBAH BEJNYKO BOBPEMR6OR5bUTPAHEH HO CHACBCHOPYNny N3TOPAUErOSTP,иван величко во время боя был ранен но спас всюгруппу из горящего бтр,7 dpdhmykeceea nbah bejnyko bobpemr6or5butpaheh ho chacbchopynny n3topauerostp,False,1.0579710144927537,1.0,0.6029357116313638
984,Экономьте с новой бонусной картой! до 100 оплата покупок бонусами до 5 возврат бонусами,3KOHOMbTeCHOBON6OHyCHONKaPTON! A100% onnaTanoKynoK6oHycaMK A5% BO3BpaT6oHyCaMM DomyTe oao SonycHo KapTy  MaraHH,экономьте с новой бонусной картой! до 100 оплата покупок бонусами до 5 возврат бонусами,3kohombtechobon6ohychonkapton! a100% onnatanokynok6ohycamk a5% bo3bpat6ohycamm domyte oao sonycho kapty  marahh,False,1.206896551724138,1.0,0.6530392461426944
985,Вся власть Советам!,福 BCa BnaCTb CoBeTaM!,вся власть советам!,福 bca bnactb cobetam!,False,0.9473684210526315,1.3333333333333333,0.5664160401002507
986,CHOOSE LOSE,,choose lose,nan,False,1.0,1.0,1.0
987,АМПАХЬШЬ-ШАНА,,ампахьшь-шана,nan,False,1.0,1.0,1.0
988,БОЛЬШИЕ,ARI SOAbUINE xtrur nPAKAOREHRA cXsoctukon,большие,ari soabuine xtrur npakaorehra cxsoctukon,False,5.857142857142857,5.0,1.0
989,Защита прав потребителей,3amnTa  IpaB IOTpeonTeJne,защита прав потребителей,3amnta  ipab iotpeontejne,False,0.9583333333333334,1.0,0.6122222222222222
990,ПОБЕДИТЕЛИ,TOFEANYEAN,победители,tofeanyean,False,1.0,1.0,1.0
991,СЮРПРИЗ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,y Saepa CIOPNPVBS CAHbOPMHbIKOPVLbI,сюрприз для синьорины корицы,y saepa ciopnpvbs cahbopmhbikopvlbi,False,1.1785714285714286,1.0,0.6023809523809525
992,РУССКИЙ ЯЗЫК,OMAMEHRPERETNTOP 3.Poear M.E.Fonyo PYCCKMN 93bIK o muryaun,русский язык,omamehrperetntop 3.poear m.e.fonyo pycckmn 93bik o muryaun,False,4.75,3.5,0.6331417624521072
993,К Н И Г И  МЕРТВЫХ,TIEHKYK K·H·И·T·И MEPTBbIX XPOHHKHHEPHOTOOTPLLA,к н и г и  мертвых,tiehkyk k·h·и·t·и meptbbix xpohhkhhephotootplla,False,2.3333333333333335,1.0,0.6052797478329393
994,КАН-КУН,AnekcanapSpenep KAH-KYH oT4eTo6oaHoMyxoae OTPLIBOK YSKHNTH,кан-кун,anekcanapspenep kah-kyh ot4eto6oahomyxoae otplibok yskhnth,False,8.142857142857142,5.0,0.6133004926108374
995,Кит на пляже,liim Hanane lanso Mfoaepe,кит на пляже,liim hanane lanso mfoaepe,False,1.9166666666666667,1.3333333333333333,0.5844444444444445
996,сюрприз для синьорины корицы,nb CIOPIPV3 CHHbOPMHbIKOPMLbI,сюрприз для синьорины корицы,nb ciopipv3 chhbopmhbikopmlbi,False,1.0,1.0,0.6198686371100164
997,каталог славяно-русских рукописных книг из собрания е.е. егорова,TBAUCU CAARHO-PYCCKXPKOIHCHHXKHH KATAAOT H3COEPAHHAEE.EIOPOBA,каталог славяно-русских рукописных книг из собрания е.е. егорова,tbaucu caarho-pycckxpkoihchhxkhh kataaot h3coepahhaee.eiopoba,False,0.921875,1.0,0.6133025956284153
998,ЛИТЕРАТУРНЫЙ КОНКУРС БЕЛОЙ ВОРОНЫ,EONBOPOH IMTEPATyPHA KOHKYPC,литературный конкурс белой вороны,eonbopoh imtepatypha kohkypc,False,0.9696969696969697,1.0,0.6226551226551227
999,УГОЛОК ПОКУПАТЕЛЯ,OOKOAYATEN,уголок покупателя,ookoayaten,False,1.0,1.0,1.0
1000,Петр Смычагин Тихий гром,lemp CM6Iya2uH Tuxuu 2pOM,петр смычагин тихий гром,lemp cm6iya2uh tuxuu 2pom,False,0.9166666666666666,1.0,0.585
1001,брайан трейси нет оправданий! сила самодисциплины,5PAMAH TPENCN HET ONPABDAHMM! CMUA CAMOACLHNHI,брайан трейси нет оправданий! сила самодисциплины,5pamah tpencn het onpabdahmm! cmua camoaclhnhi,False,0.8775510204081632,1.0,0.5823720792664893
1002,что нам есть с точки зрения химии,SHarencrgcniHexaDgcSailnH SEHNIZT TOHAMECTb CSrLaoA,что нам есть с точки зрения химии,sharencrgcnihexadgcsailnh sehnizt tohamectb csrlaoa,False,1.4545454545454546,1.0,0.6167557932263814
1003,ВИНОХРАНИТЕЛЬ,BVHOXPAHVTERG,винохранитель,bvhoxpahvterg,False,1.0,1.0,1.0
1004,Детские книги в круге чтения взрослых,Semckueknuzu Bkpyzeymcnug B31ocnbly,детские книги в круге чтения взрослых,semckueknuzu bkpyzeymcnug b31ocnbly,False,0.972972972972973,1.0,0.6296010296010297
1005,Кухня и Бар,hyxuubap,кухня и бар,hyxuubap,False,1.0,1.0,1.0
1006,Jolie салон красоты,jlke,jolie салон красоты,jlke,False,0.8421052631578947,1.0,0.36403508771929827
1007,то MOTUL агаз,TO MOTUL IATA3W,то motul агаз,to motul iata3w,False,0.6153846153846154,0.6666666666666666,0.4268620268620268
1008,ДЕКАТЛОН,LEKATNOH RXPRESS,декатлон,lekatnoh rxpress,False,2.0,2.0,1.0
1009,Салон Кра,Danon,салон кра,danon,False,1.0,1.0,1.0
1010,ПРОДУКТОВ,SURALASHN TPOAYKTOB,продуктов,suralashn tpoayktob,False,2.111111111111111,2.0,1.0
1011,свежее мясо студия красоты,CBEKEE MACO CTyAHAAVACOIDI,свежее мясо студия красоты,cbekee maco ctyahaavacoidi,False,0.9230769230769231,1.0,0.6153846153846154
1012,PAPA greek,YAPA GReeK,papa greek,yapa greek,False,0.1,0.5,0.10370370370370363
1013,Pravilo,Pravilo O3POPOBMTEHSMACCA,pravilo,pravilo o3popobmtehsmacca,False,2.5714285714285716,1.0,0.1439999999999999
1014,Symposium,SrMPOSIUM,symposium,srmposium,False,0.1111111111111111,1.0,0.06666666666666665
1015,полиция,O,полиция,o,False,1.0,1.0,1.0
1016,БИНБАНК,SUH6AHK,бинбанк,suh6ahk,False,1.0,1.0,1.0
1017,ДЕКАТЛОН,AEKATJIOH,декатлон,aekatjioh,False,1.125,1.0,1.0
1018,Пекарня Добропек,Dooponen leRapRa,пекарня добропек,dooponen lerapra,False,1.0,1.0,0.625
1019,ELISABETTA FRANCHI,H  ELISABETTA FRANCHH H ELISARETIAFRANCHI,elisabetta franchi,h  elisabetta franchh h elisaretiafranchi,False,1.2777777777777777,2.0,0.33514001806684734
1020,ПЕКАРНЯ Добропек,IEKAPHA Dobponer ,пекарня добропек,iekapha dobponer,False,0.9375,1.0,0.625
1021,WILDBERRIES,WILDBERRIES,wildberries,wildberries,True,0.0,0.0,0.0
1022,Е,,е,nan,False,3.0,1.0,1.0
1023,МЕТИЗЫ,Aemu3bl,метизы,aemu3bl,False,1.1666666666666667,1.0,1.0
1024,МАГНИТ,MAL ASCRERA,магнит,mal ascrera,False,1.8333333333333333,2.0,1.0
1025,полиция,nOnNUNA,полиция,nonnuna,False,1.0,1.0,1.0
1026,Л'ОКСИТАН,JTOKCMTAH,л'окситан,jtokcmtah,False,1.0,1.0,1.0
1027,KazanExpress,KazanExpress,kazanexpress,kazanexpress,True,0.0,0.0,0.0
1028,СУШИ БАР ШИРЕ ХАРИ,CYWN GAP WMPE XAPW,суши бар шире хари,cywn gap wmpe xapw,False,0.8333333333333334,1.0,0.5555555555555556
1029,lady gentleman CITY,lady& gentlemor,lady gentleman city,lady& gentlemor,False,0.42105263157894735,1.0,0.11368421052631583
1030,H M,H.M,h m,h.m,False,0.3333333333333333,1.0,0.20000000000000007
1031,ДОМОВОЙ,AOMOBON TOBAPDIANAAOMA,домовой,aomobon tobapdianaaoma,False,3.142857142857143,2.0,1.0
1032,Бахетле  супермаркет домашней еды,taxetae CynEPMAPKET AOMAWHEN EAbI MONGEDNGS,бахетле  супермаркет домашней еды,taxetae cynepmapket aomawhen eabi mongedngs,False,1.2424242424242424,1.25,0.5952548743246417
1033,СТОЛОВКА,CTOAOBKCA,столовка,ctoaobkca,False,1.125,1.0,1.0
1034,РЕМОНТЪ ОДЕЖДЫ,SEJTMPHBIN 国01OTA CEPEGPA MOHTE CRUIKA OTOBAHIE PEBPO PEMOHTb OAEHAb Coporcu,ремонтъ одежды,sejtmphbin 国01ota cepegpa mohte cruika otobahie pebpo pemohtb oaehab coporcu,False,5.357142857142857,5.0,0.6384711779448622
1035,вывески,BbIBECK,вывески,bbibeck,False,1.0,1.0,1.0
1036,Гармония стиля и движения Автолига,Tapueacma Alnoura,гармония стиля и движения автолига,tapueacma alnoura,False,0.9705882352941176,1.0,0.6372549019607843
1037,ГАЗПРОМБАНК,FA3nPOMGAAK UOz Virtuoz,газпромбанк,fa3npomgaak uoz virtuoz,False,2.090909090909091,3.0,1.0
1038,HEADBELLE PHOTOGRAPHY,点睛 创意 海德贝儿孕婴摄影 HEADBELLE PHOTOGRAPHY,headbelle photography,点睛 创意 海德贝儿孕婴摄影 headbelle photography,False,0.7142857142857143,1.5,0.20238095238095222
1039,не сдаваться,HE COABATbCA,не сдаваться,he coabatbca,False,0.9166666666666666,1.0,0.6111111111111112
1040,КУПИ АВТОМОБИЛЬ,KYnN ABTOMO6NNb,купи автомобиль,kynn abtomo6nnb,False,0.9333333333333333,1.0,0.6222222222222222
1041,НЕТ ВОЙНЕ!,HET  BONHE!,нет войне!,het  bonhe!,False,0.9,1.0,0.5393939393939393
1042,METRO LAST LIGHT,METRO LASTLIGHT ,metro last light,metro lastlight,False,0.0625,0.6666666666666666,0.012500000000000067
1043,КОНДИЦИОНЕР НЕ ОТКРЫВАТЬ РАБОТАЕТ ОКНО,KOHMLMOHEP HE OTKPIBAT PAGOTAET OKHO,кондиционер не открывать работает окно,kohmlmohep he otkpibat pagotaet okho,False,0.8947368421052632,1.0,0.594541910331384
1044,Нет входа,HeTBXOAa DapoMaAroxHecT Kirishyo'qi,нет входа,hetbxoaa dapomaaroxhect kirishyo'qi,False,3.7777777777777777,1.5,0.62010582010582
1045,METRO EXODUS,METRO EXODUS,metro exodus,metro exodus,True,0.0,0.0,0.0
1046,Finally we have a real man in the whte house. A white man,Finally we have mh He-whitehonse Awhitemah,finally we have a real man in the whte house. a white man,finally we have mh he-whitehonse awhitemah,False,0.3684210526315789,0.7692307692307693,0.12872566030460764
1047,саларьево,CANAPbEB,саларьево,canapbeb,False,1.0,1.0,1.0
1048,"МЕСТА ДЛЯ ТЕХ,КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ",MECTA XOHETO3NA ARNTEXKTO KOMTSCI,"места для тех,кто хочет позна- комиться",mecta xoheto3na arntexkto komtsci,False,0.9230769230769231,1.0,0.6107226107226107
1049,ЛЕНИНА,MM NEHMHA,ленина,mm nehmha,False,1.5,2.0,1.0
1050,НАДПИСЬ НА СТАНЦИИ МЕТРО В США ВОСХВАЛЯЕТ МУЖЕСТВО УКРАИНЦЕВ?,IKNEW WHaTBRaVERY ITHOUCHT HAAINCbHA IS.aND THEN ISaW UKRaINE CTAHLLNNMETPO BCWABOCXBAJAET MyKECTBOyKPAMHLEB?etStation ptown&TheBronx,надпись на станции метро в сша восхваляет мужество украинцев?,iknew whatbravery ithoucht haaincbha is.and then isaw ukraine ctahllnnmetpo bcwabocxbajaet mykectboykpamhleb?etstation ptown&thebronx,False,2.0327868852459017,1.3333333333333333,0.5949299478203707
1051,ВАМ!,5BAM,вам!,5bam,False,1.0,1.0,1.0
1052,12,Ma 5y,12,ma 5y,False,2.5,2.0,1.0
1053,"На двух станциях метро Москвы продублировали надписи на фарси и  узбекском языке. В мэрии заявили, что  это сделали для удобства мигрантов","HaAByXcTaHuHAxMeTpoMocKBbI npoAy6nMpoBanN HaAnHcH Ha中apcHH y36eKCKOM93bIKe.BM3pHN3aBHnN,4TO 3TOCAenanHAnAyAO6CTBaMMrPaHTOB","на двух станциях метро москвы продублировали надписи на фарси и  узбекском языке. в мэрии заявили, что  это сделали для удобства мигрантов","haabyxctahuhaxmetpomockbbi npoay6nmpobann haanhch ha中apchh y36ekckom93bike.bm3phn3abhnn,4to 3tocaenanhanayao6ctbammrpahtob",False,0.9492753623188406,1.0,0.6782518186652184
1054,МЕТРО ЛЮБЛИНО РАБОТАЕМ,METPO PABOTAEM ,метро люблино работаем,metpo pabotaem,False,0.9545454545454546,1.0,0.6277056277056277
1055,выход в город переход на сокольническую линию 1,BbIXOA NEPEXOA BrOPOA→ HA COKONSHHYECKYIO JHNIO →0,выход в город переход на сокольническую линию 1,bbixoa nepexoa bropoa→ ha cokonshhyeckyio jhnio →0,False,0.9361702127659575,1.0,0.5841134751773049
1056,wash your HANDS brush your  TEETH BE TIDY  DON'T FORGET to blush,"wash YOUR HANDS, BrUshYOUR TEETH, BE TIDY& DON'TFORGET luh DHgate.com xymy757",wash your hands brush your  teeth be tidy  don't forget to blush,"wash your hands, brushyour teeth, be tidy& don'tforget luh dhgate.com xymy757",False,0.390625,0.75,0.1267850264142637
1057,М Партизанская карта Московского метрополитена,MeAPEAKOSO M SHSnpeno SaSyuKHCKae Orpaunoe CenGnoso DerpoBcKo- BnANO SOTaHHueCKHRcan lapTM3aHCKa9KapTa PasyMoaCKan MocKoBcKoro MeTpononMTeHa THMHDaeSCKaa BAHX AMMTPOBCKaS AtekceeBckas Asponopr Capbsoscxan Mapbiapoua KOMCOMOAL-CKaR Ynnua foaSensckoro HosocnoGogckas Eenopycckan 中 CH 4epoboeckas AHHaMO npocnekrMug noeobpawencxoe none MaRKDBCxas Tpytnas COKDAHNH napTaHCxaR nepeomaRcka Lae 6yaap Cyxapeac KpaCNocensCKan Hexobckaa CeMEHORCKaR Toepckas Typreweecxan HsaAnoncKan KpacH,м партизанская карта московского метрополитена,meapeakoso m shsnpeno sasyukhckae orpaunoe cengnoso derpobcko- bnano sotahhueckhrcan laptm3ahcka9kapta pasymoackan mockobckoro metpononmteha thmhdaesckaa bahx ammtpobckas atekceebckas asponopr capbsoscxan mapbiapoua komcomoal-ckar ynnua foasensckoro hosocnogogckas eenopycckan 中 ch 4epoboeckas ahhamo npocnekrmug noeobpawencxoe none markdbcxas tpytnas cokdahnh naptahcxar nepeomarcka lae 6yaap cyxapeac kpacnocensckan hexobckaa cemehorckar toepckas typreweecxan hsaanonckan kpach,False,10.326086956521738,9.4,0.634897582523978
1058,"МЕСТА ДЛЯ ТЕХ, КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ","MECTA AIATEX,KTO XO4ETN03HA- KOMMTOCA","места для тех, кто хочет позна- комиться","mecta aiatex,kto xo4etn03ha- kommtoca",False,0.875,1.0,0.7132882882882883
1059,лаборатория,AAbOPATOPM9,лаборатория,aabopatopm9,False,1.0,1.0,1.0
1060,РЕЧЬ СТАЛИНА НА СТАНЦИИ МЕТРО МАЯКОВСКАЯ,HistoryLab xpOHMKaHD PEYbCTANNHA HACTAHLMNMETPO《MAAKOBCKAA》 6H0A6pA1941r0Aa,речь сталина на станции метро маяковская,historylab xpohmkahd peybctannha hactahlmnmetpo《maakobckaa》 6h0a6pa1941r0aa,False,1.775,1.0,0.6155555555555556
1061,МОСКВА,aPMinl,москва,apminl,False,1.0,1.0,1.0
1062,M,m,m,m,True,0.0,0.0,0.0
1063,РЕКЛАМА НА АСФАЛЬТЕ любой сложности,PEKJIAMA HA ACAnbTE JikboU CJIOKHOCmU,реклама на асфальте любой сложности,pekjiama ha acanbte jikbou cjiokhocmu,False,0.9714285714285714,1.0,0.5925353925353924
1064,реклама на асфальте,PEKnAMA HA ACPAnETE,реклама на асфальте,peknama ha acpanete,False,0.8947368421052632,1.0,0.5964912280701755
1065,АВТО,(965)2224761 8-953-77-333-73,авто,(965)2224761 8-953-77-333-73,False,7.0,2.0,1.0
1066,РЕКЛАМА НА АСФАЛЬТЕ,PEINIAMA HA ACONITE,реклама на асфальте,peiniama ha aconite,False,0.9473684210526315,1.0,0.5964912280701755
1067,Try,,try,nan,False,1.0,1.0,1.0
1068,САЛОН ПАРИКМАХЕРСКАЯ,20  GAIOH 0Q O,салон парикмахерская,20  gaioh 0q o,False,0.95,2.0,0.6261904761904762
1069,право на идентичность,HPABO HA MAEHTKNOCTI ,право на идентичность,hpabo ha maehtknocti,False,0.9047619047619048,1.0,0.6015873015873017
1070,ШАУРМА,,шаурма,nan,False,1.0,1.0,1.0
1071,Реклама на асфальте т. 0988444002,Pernama HO acpabme m. 0988444002,реклама на асфальте т. 0988444002,pernama ho acpabme m. 0988444002,False,0.5454545454545454,0.8,0.35890151515151514
1072,КАРАОКЕ CONCERT55HALL ЭТОТВОЯНОЧЬ,KAPAOKE CONCERT5SHALL TOTOHO,караоке concert55hall этотвояночь,kapaoke concert5shall totoho,False,0.5757575757575758,1.0,0.47763347763347763
1073,Аптека  Рубин,AnTEKA Py6NH,аптека  рубин,anteka py6nh,False,0.9230769230769231,1.0,0.6132478632478633
1074,"Асфальт, Я тебе не по Зубам",ACOANbT. 9TE5E 3y5AM HEno OReDRwneu assnocnoce,"асфальт, я тебе не по зубам",acoanbt. 9te5e 3y5am heno oredrwneu assnocnoce,False,1.5185185185185186,1.0,0.5687063875469673
